State,State ANSI,County,County ANSI,Zip Code,Data Item,Value
KANSAS,20,BARBER,7,,"SORGHUM - SALES, MEASURED IN $","1,295,000"
KANSAS,20,COMANCHE,33,,SORGHUM - OPERATIONS WITH SALES,64
KANSAS,20,COMANCHE,33,,"SORGHUM - SALES, MEASURED IN $","5,383,000"
KANSAS,20,EDWARDS,47,,SORGHUM - OPERATIONS WITH SALES,63
KANSAS,20,EDWARDS,47,,"SORGHUM - SALES, MEASURED IN $","8,091,000"
KANSAS,20,HARPER,77,,SORGHUM - OPERATIONS WITH SALES,64
KANSAS,20,HARPER,77,,"SORGHUM - SALES, MEASURED IN $","2,155,000"
KANSAS,20,HARVEY,79,,SORGHUM - OPERATIONS WITH SALES,66
KANSAS,20,HARVEY,79,,"SORGHUM - SALES, MEASURED IN $","2,414,000"
KANSAS,20,KINGMAN,95,,SORGHUM - OPERATIONS WITH SALES,66
KANSAS,20,KINGMAN,95,,"SORGHUM - SALES, MEASURED IN $","2,448,000"
KANSAS,20,KIOWA,97,,SORGHUM - OPERATIONS WITH SALES,76
KANSAS,20,KIOWA,97,,"SORGHUM - SALES, MEASURED IN $",0
KANSAS,20,PAWNEE,145,,SORGHUM - OPERATIONS WITH SALES,127
KANSAS,20,PAWNEE,145,,"SORGHUM - SALES, MEASURED IN $","15,578,000"
KANSAS,20,PRATT,151,,SORGHUM - OPERATIONS WITH SALES,95
KANSAS,20,PRATT,151,,"SORGHUM - SALES, MEASURED IN $","5,681,000"
KANSAS,20,RENO,155,,SORGHUM - OPERATIONS WITH SALES,185
KANSAS,20,RENO,155,,"SORGHUM - SALES, MEASURED IN $","8,569,000"
KANSAS,20,SEDGWICK,173,,SORGHUM - OPERATIONS WITH SALES,133
KANSAS,20,SEDGWICK,173,,"SORGHUM - SALES, MEASURED IN $","4,609,000"
KANSAS,20,STAFFORD,185,,SORGHUM - OPERATIONS WITH SALES,97
KANSAS,20,STAFFORD,185,,"SORGHUM - SALES, MEASURED IN $","7,366,000"
KANSAS,20,SUMNER,191,,SORGHUM - OPERATIONS WITH SALES,109
KANSAS,20,SUMNER,191,,"SORGHUM - SALES, MEASURED IN $","4,415,000"
KANSAS,20,ALLEN,1,,SORGHUM - OPERATIONS WITH SALES,2
KANSAS,20,ALLEN,1,,"SORGHUM - SALES, MEASURED IN $",0
KANSAS,20,BOURBON,11,,SORGHUM - OPERATIONS WITH SALES,15
KANSAS,20,BOURBON,11,,"SORGHUM - SALES, MEASURED IN $","665,000"
KANSAS,20,BUTLER,15,,SORGHUM - OPERATIONS WITH SALES,30
KANSAS,20,BUTLER,15,,"SORGHUM - SALES, MEASURED IN $","694,000"
KANSAS,20,CHAUTAUQUA,19,,SORGHUM - OPERATIONS WITH SALES,1
KANSAS,20,CHAUTAUQUA,19,,"SORGHUM - SALES, MEASURED IN $",0
KANSAS,20,CHEROKEE,21,,SORGHUM - OPERATIONS WITH SALES,18
KANSAS,20,CHEROKEE,21,,"SORGHUM - SALES, MEASURED IN $","572,000"
KANSAS,20,COWLEY,35,,SORGHUM - OPERATIONS WITH SALES,41
KANSAS,20,COWLEY,35,,"SORGHUM - SALES, MEASURED IN $","1,990,000"
KANSAS,20,CRAWFORD,37,,SORGHUM - OPERATIONS WITH SALES,5
KANSAS,20,CRAWFORD,37,,"SORGHUM - SALES, MEASURED IN $","438,000"
KANSAS,20,ELK,49,,SORGHUM - OPERATIONS WITH SALES,5
KANSAS,20,ELK,49,,"SORGHUM - SALES, MEASURED IN $","84,000"
KANSAS,20,GREENWOOD,73,,SORGHUM - OPERATIONS WITH SALES,13
KANSAS,20,GREENWOOD,73,,"SORGHUM - SALES, MEASURED IN $","211,000"
KANSAS,20,LABETTE,99,,SORGHUM - OPERATIONS WITH SALES,21
KANSAS,20,LABETTE,99,,"SORGHUM - SALES, MEASURED IN $","420,000"
KANSAS,20,MONTGOMERY,125,,SORGHUM - OPERATIONS WITH SALES,4
KANSAS,20,MONTGOMERY,125,,"SORGHUM - SALES, MEASURED IN $","214,000"
KANSAS,20,NEOSHO,133,,SORGHUM - OPERATIONS WITH SALES,1
KANSAS,20,NEOSHO,133,,"SORGHUM - SALES, MEASURED IN $",0
KANSAS,20,WILSON,205,,SORGHUM - OPERATIONS WITH SALES,4
KANSAS,20,WILSON,205,,"SORGHUM - SALES, MEASURED IN $","82,000"
KANSAS,20,WOODSON,207,,SORGHUM - OPERATIONS WITH SALES,12
KANSAS,20,WOODSON,207,,"SORGHUM - SALES, MEASURED IN $","474,000"
KANSAS,20,CLARK,25,,SORGHUM - OPERATIONS WITH SALES,47
KANSAS,20,CLARK,25,,"SORGHUM - SALES, MEASURED IN $","5,968,000"
KANSAS,20,FINNEY,55,,SORGHUM - OPERATIONS WITH SALES,159
KANSAS,20,FINNEY,55,,"SORGHUM - SALES, MEASURED IN $","39,486,000"
KANSAS,20,FORD,57,,SORGHUM - OPERATIONS WITH SALES,198
KANSAS,20,FORD,57,,"SORGHUM - SALES, MEASURED IN $","37,213,000"
KANSAS,20,GRANT,67,,SORGHUM - OPERATIONS WITH SALES,78
KANSAS,20,GRANT,67,,"SORGHUM - SALES, MEASURED IN $","10,429,000"
KANSAS,20,GRAY,69,,SORGHUM - OPERATIONS WITH SALES,151
KANSAS,20,GRAY,69,,"SORGHUM - SALES, MEASURED IN $","31,684,000"
KANSAS,20,HAMILTON,75,,SORGHUM - OPERATIONS WITH SALES,93
KANSAS,20,HAMILTON,75,,"SORGHUM - SALES, MEASURED IN $","17,808,000"
KANSAS,20,HASKELL,81,,SORGHUM - OPERATIONS WITH SALES,90
KANSAS,20,HASKELL,81,,"SORGHUM - SALES, MEASURED IN $","21,955,000"
KANSAS,20,HODGEMAN,83,,SORGHUM - OPERATIONS WITH SALES,110
KANSAS,20,HODGEMAN,83,,"SORGHUM - SALES, MEASURED IN $","11,781,000"
KANSAS,20,KEARNY,93,,SORGHUM - OPERATIONS WITH SALES,75
KANSAS,20,KEARNY,93,,"SORGHUM - SALES, MEASURED IN $","16,805,000"
KANSAS,20,MEADE,119,,SORGHUM - OPERATIONS WITH SALES,105
KANSAS,20,MEADE,119,,"SORGHUM - SALES, MEASURED IN $","11,203,000"
KANSAS,20,MORTON,129,,SORGHUM - OPERATIONS WITH SALES,69
KANSAS,20,MORTON,129,,"SORGHUM - SALES, MEASURED IN $","13,266,000"
KANSAS,20,SEWARD,175,,SORGHUM - OPERATIONS WITH SALES,40
KANSAS,20,SEWARD,175,,"SORGHUM - SALES, MEASURED IN $",0
KANSAS,20,STANTON,187,,SORGHUM - OPERATIONS WITH SALES,67
KANSAS,20,STANTON,187,,"SORGHUM - SALES, MEASURED IN $","13,520,000"
KANSAS,20,STEVENS,189,,SORGHUM - OPERATIONS WITH SALES,52
KANSAS,20,STEVENS,189,,"SORGHUM - SALES, MEASURED IN $","7,905,000"
KANSAS,20,GOVE,63,,SORGHUM - OPERATIONS WITH SALES,109
KANSAS,20,GOVE,63,,"SORGHUM - SALES, MEASURED IN $","9,586,000"
KANSAS,20,GREELEY,71,,SORGHUM - OPERATIONS WITH SALES,86
KANSAS,20,GREELEY,71,,"SORGHUM - SALES, MEASURED IN $","22,346,000"
KANSAS,20,LANE,101,,SORGHUM - OPERATIONS WITH SALES,84
KANSAS,20,LANE,101,,"SORGHUM - SALES, MEASURED IN $","16,341,000"
KANSAS,20,LOGAN,109,,SORGHUM - OPERATIONS WITH SALES,71
KANSAS,20,LOGAN,109,,"SORGHUM - SALES, MEASURED IN $","9,045,000"
KANSAS,20,NESS,135,,SORGHUM - OPERATIONS WITH SALES,159
KANSAS,20,NESS,135,,"SORGHUM - SALES, MEASURED IN $","17,821,000"
KANSAS,20,SCOTT,171,,SORGHUM - OPERATIONS WITH SALES,105
KANSAS,20,SCOTT,171,,"SORGHUM - SALES, MEASURED IN $","29,675,000"
KANSAS,20,TREGO,195,,SORGHUM - OPERATIONS WITH SALES,146
KANSAS,20,TREGO,195,,"SORGHUM - SALES, MEASURED IN $","17,547,000"
KANSAS,20,WALLACE,199,,SORGHUM - OPERATIONS WITH SALES,54
KANSAS,20,WALLACE,199,,"SORGHUM - SALES, MEASURED IN $","8,204,000"
KANSAS,20,WICHITA,203,,SORGHUM - OPERATIONS WITH SALES,84
KANSAS,20,WICHITA,203,,"SORGHUM - SALES, MEASURED IN $","15,255,000"
KENTUCKY,21,BOURBON,17,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,BOURBON,17,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,FLEMING,69,,SORGHUM - OPERATIONS WITH SALES,2
KENTUCKY,21,FLEMING,69,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,FRANKLIN,73,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,FRANKLIN,73,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,HARRISON,97,,SORGHUM - OPERATIONS WITH SALES,2
KENTUCKY,21,HARRISON,97,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,BRECKINRIDGE,27,,SORGHUM - OPERATIONS WITH SALES,4
KENTUCKY,21,BRECKINRIDGE,27,,"SORGHUM - SALES, MEASURED IN $","40,000"
KENTUCKY,21,BULLITT,29,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,BULLITT,29,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,HARDIN,93,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,HARDIN,93,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,MONROE,171,,SORGHUM - OPERATIONS WITH SALES,2
KENTUCKY,21,MONROE,171,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,NELSON,179,,SORGHUM - OPERATIONS WITH SALES,2
KENTUCKY,21,NELSON,179,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,CHRISTIAN,47,,SORGHUM - OPERATIONS WITH SALES,18
KENTUCKY,21,CHRISTIAN,47,,"SORGHUM - SALES, MEASURED IN $","37,000"
KENTUCKY,21,CRITTENDEN,55,,SORGHUM - OPERATIONS WITH SALES,2
KENTUCKY,21,CRITTENDEN,55,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,DAVIESS,59,,SORGHUM - OPERATIONS WITH SALES,3
KENTUCKY,21,DAVIESS,59,,"SORGHUM - SALES, MEASURED IN $","17,000"
KENTUCKY,21,HENDERSON,101,,SORGHUM - OPERATIONS WITH SALES,2
KENTUCKY,21,HENDERSON,101,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,HOPKINS,107,,SORGHUM - OPERATIONS WITH SALES,8
KENTUCKY,21,HOPKINS,107,,"SORGHUM - SALES, MEASURED IN $","487,000"
KENTUCKY,21,LOGAN,141,,SORGHUM - OPERATIONS WITH SALES,2
KENTUCKY,21,LOGAN,141,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,MCLEAN,149,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,MCLEAN,149,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,MUHLENBERG,177,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,MUHLENBERG,177,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,OHIO,183,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,OHIO,183,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,TODD,219,,SORGHUM - OPERATIONS WITH SALES,10
KENTUCKY,21,TODD,219,,"SORGHUM - SALES, MEASURED IN $","40,000"
KENTUCKY,21,TRIMBLE,223,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,TRIMBLE,223,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,GRAVES,83,,SORGHUM - OPERATIONS WITH SALES,1
KENTUCKY,21,GRAVES,83,,"SORGHUM - SALES, MEASURED IN $",0
KENTUCKY,21,TRIGG,221,,SORGHUM - OPERATIONS WITH SALES,6
KENTUCKY,21,TRIGG,221,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,AVOYELLES,9,,SORGHUM - OPERATIONS WITH SALES,34
LOUISIANA,22,AVOYELLES,9,,"SORGHUM - SALES, MEASURED IN $","3,889,000"
LOUISIANA,22,CATAHOULA,25,,SORGHUM - OPERATIONS WITH SALES,3
LOUISIANA,22,CATAHOULA,25,,"SORGHUM - SALES, MEASURED IN $","331,000"
LOUISIANA,22,CONCORDIA,29,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,CONCORDIA,29,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,EVANGELINE,39,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,EVANGELINE,39,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,GRANT,43,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,GRANT,43,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,POINTE COUPEE,77,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,POINTE COUPEE,77,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,RAPIDES,79,,SORGHUM - OPERATIONS WITH SALES,4
LOUISIANA,22,RAPIDES,79,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,SAINT LANDRY,97,,SORGHUM - OPERATIONS WITH SALES,4
LOUISIANA,22,SAINT LANDRY,97,,"SORGHUM - SALES, MEASURED IN $","449,000"
LOUISIANA,22,EAST BATON ROUGE,33,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,EAST BATON ROUGE,33,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,TANGIPAHOA,105,,SORGHUM - OPERATIONS WITH SALES,2
LOUISIANA,22,TANGIPAHOA,105,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,FRANKLIN,41,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,FRANKLIN,41,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,MOREHOUSE,67,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,MOREHOUSE,67,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,RICHLAND,83,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,RICHLAND,83,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,TENSAS,107,,SORGHUM - OPERATIONS WITH SALES,7
LOUISIANA,22,TENSAS,107,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,BOSSIER,15,,SORGHUM - OPERATIONS WITH SALES,1
LOUISIANA,22,BOSSIER,15,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,BEAUREGARD,11,,SORGHUM - OPERATIONS WITH SALES,2
LOUISIANA,22,BEAUREGARD,11,,"SORGHUM - SALES, MEASURED IN $",0
LOUISIANA,22,NATCHITOCHES,69,,SORGHUM - OPERATIONS WITH SALES,2
LOUISIANA,22,NATCHITOCHES,69,,"SORGHUM - SALES, MEASURED IN $",0
MAINE,23,WALDO,27,,SORGHUM - OPERATIONS WITH SALES,2
MAINE,23,WALDO,27,,"SORGHUM - SALES, MEASURED IN $",0
MAINE,23,ANDROSCOGGIN,1,,SORGHUM - OPERATIONS WITH SALES,2
MAINE,23,ANDROSCOGGIN,1,,"SORGHUM - SALES, MEASURED IN $",0
MAINE,23,YORK,31,,SORGHUM - OPERATIONS WITH SALES,1
MAINE,23,YORK,31,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,DORCHESTER,19,,SORGHUM - OPERATIONS WITH SALES,17
MARYLAND,24,DORCHESTER,19,,"SORGHUM - SALES, MEASURED IN $","541,000"
MARYLAND,24,SOMERSET,39,,SORGHUM - OPERATIONS WITH SALES,1
MARYLAND,24,SOMERSET,39,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,WICOMICO,45,,SORGHUM - OPERATIONS WITH SALES,13
MARYLAND,24,WICOMICO,45,,"SORGHUM - SALES, MEASURED IN $","171,000"
MARYLAND,24,WORCESTER,47,,SORGHUM - OPERATIONS WITH SALES,2
MARYLAND,24,WORCESTER,47,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,BALTIMORE,5,,SORGHUM - OPERATIONS WITH SALES,5
MARYLAND,24,BALTIMORE,5,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,CARROLL,13,,SORGHUM - OPERATIONS WITH SALES,5
MARYLAND,24,CARROLL,13,,"SORGHUM - SALES, MEASURED IN $","26,000"
MARYLAND,24,FREDERICK,21,,SORGHUM - OPERATIONS WITH SALES,1
MARYLAND,24,FREDERICK,21,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,MONTGOMERY,31,,SORGHUM - OPERATIONS WITH SALES,2
MARYLAND,24,MONTGOMERY,31,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,WASHINGTON,43,,SORGHUM - OPERATIONS WITH SALES,15
MARYLAND,24,WASHINGTON,43,,"SORGHUM - SALES, MEASURED IN $","196,000"
MARYLAND,24,CALVERT,9,,SORGHUM - OPERATIONS WITH SALES,9
MARYLAND,24,CALVERT,9,,"SORGHUM - SALES, MEASURED IN $","232,000"
MARYLAND,24,CHARLES,17,,SORGHUM - OPERATIONS WITH SALES,10
MARYLAND,24,CHARLES,17,,"SORGHUM - SALES, MEASURED IN $","615,000"
MARYLAND,24,PRINCE GEORGES,33,,SORGHUM - OPERATIONS WITH SALES,9
MARYLAND,24,PRINCE GEORGES,33,,"SORGHUM - SALES, MEASURED IN $","518,000"
MARYLAND,24,ST MARYS,37,,SORGHUM - OPERATIONS WITH SALES,10
MARYLAND,24,ST MARYS,37,,"SORGHUM - SALES, MEASURED IN $","93,000"
MARYLAND,24,CAROLINE,11,,SORGHUM - OPERATIONS WITH SALES,19
MARYLAND,24,CAROLINE,11,,"SORGHUM - SALES, MEASURED IN $","677,000"
MARYLAND,24,CECIL,15,,SORGHUM - OPERATIONS WITH SALES,2
MARYLAND,24,CECIL,15,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,KENT,29,,SORGHUM - OPERATIONS WITH SALES,1
MARYLAND,24,KENT,29,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,QUEEN ANNES,35,,SORGHUM - OPERATIONS WITH SALES,1
MARYLAND,24,QUEEN ANNES,35,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,TALBOT,41,,SORGHUM - OPERATIONS WITH SALES,12
MARYLAND,24,TALBOT,41,,"SORGHUM - SALES, MEASURED IN $",0
MARYLAND,24,GARRETT,23,,SORGHUM - OPERATIONS WITH SALES,3
MARYLAND,24,GARRETT,23,,"SORGHUM - SALES, MEASURED IN $",0
MASSACHUSETTS,25,BERKSHIRE,3,,SORGHUM - OPERATIONS WITH SALES,1
MASSACHUSETTS,25,BERKSHIRE,3,,"SORGHUM - SALES, MEASURED IN $",0
MASSACHUSETTS,25,BRISTOL,5,,SORGHUM - OPERATIONS WITH SALES,1
MASSACHUSETTS,25,BRISTOL,5,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,GLADWIN,51,,SORGHUM - OPERATIONS WITH SALES,3
MICHIGAN,26,GLADWIN,51,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,ISABELLA,73,,SORGHUM - OPERATIONS WITH SALES,2
MICHIGAN,26,ISABELLA,73,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,MONTCALM,117,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,MONTCALM,117,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,OSCEOLA,133,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,OSCEOLA,133,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,BAY,17,,SORGHUM - OPERATIONS WITH SALES,2
MICHIGAN,26,BAY,17,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,SAGINAW,145,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,SAGINAW,145,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,TUSCOLA,157,,SORGHUM - OPERATIONS WITH SALES,2
MICHIGAN,26,TUSCOLA,157,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,ANTRIM,9,,SORGHUM - OPERATIONS WITH SALES,2
MICHIGAN,26,ANTRIM,9,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,GRAND TRAVERSE,55,,SORGHUM - OPERATIONS WITH SALES,2
MICHIGAN,26,GRAND TRAVERSE,55,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,KALKASKA,79,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,KALKASKA,79,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,MANISTEE,101,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,MANISTEE,101,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,MISSAUKEE,113,,SORGHUM - OPERATIONS WITH SALES,2
MICHIGAN,26,MISSAUKEE,113,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,CALHOUN,25,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,CALHOUN,25,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,CLINTON,37,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,CLINTON,37,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,IONIA,67,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,IONIA,67,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,ST JOSEPH,149,,SORGHUM - OPERATIONS WITH SALES,6
MICHIGAN,26,ST JOSEPH,149,,"SORGHUM - SALES, MEASURED IN $","922,000"
MICHIGAN,26,LENAWEE,91,,SORGHUM - OPERATIONS WITH SALES,3
MICHIGAN,26,LENAWEE,91,,"SORGHUM - SALES, MEASURED IN $","178,000"
MICHIGAN,26,MONROE,115,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,MONROE,115,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,ST CLAIR,147,,SORGHUM - OPERATIONS WITH SALES,2
MICHIGAN,26,ST CLAIR,147,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,ALLEGAN,5,,SORGHUM - OPERATIONS WITH SALES,2
MICHIGAN,26,ALLEGAN,5,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,CASS,27,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,CASS,27,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,KALAMAZOO,77,,SORGHUM - OPERATIONS WITH SALES,3
MICHIGAN,26,KALAMAZOO,77,,"SORGHUM - SALES, MEASURED IN $","61,000"
MICHIGAN,26,OTTAWA,139,,SORGHUM - OPERATIONS WITH SALES,3
MICHIGAN,26,OTTAWA,139,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,VAN BUREN,159,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,VAN BUREN,159,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,MENOMINEE,109,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,MENOMINEE,109,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,MUSKEGON,121,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,MUSKEGON,121,,"SORGHUM - SALES, MEASURED IN $",0
MICHIGAN,26,OCEANA,127,,SORGHUM - OPERATIONS WITH SALES,1
MICHIGAN,26,OCEANA,127,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,RENVILLE,129,,SORGHUM - OPERATIONS WITH SALES,2
MINNESOTA,27,RENVILLE,129,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,SCOTT,139,,SORGHUM - OPERATIONS WITH SALES,2
MINNESOTA,27,SCOTT,139,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,STEARNS,145,,SORGHUM - OPERATIONS WITH SALES,3
MINNESOTA,27,STEARNS,145,,"SORGHUM - SALES, MEASURED IN $","92,000"
MINNESOTA,27,WRIGHT,171,,SORGHUM - OPERATIONS WITH SALES,4
MINNESOTA,27,WRIGHT,171,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,MILLE LACS,95,,SORGHUM - OPERATIONS WITH SALES,2
MINNESOTA,27,MILLE LACS,95,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,WASHINGTON,163,,SORGHUM - OPERATIONS WITH SALES,3
MINNESOTA,27,WASHINGTON,163,,"SORGHUM - SALES, MEASURED IN $","2,000"
MINNESOTA,27,BECKER,5,,SORGHUM - OPERATIONS WITH SALES,1
MINNESOTA,27,BECKER,5,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,BROWN,15,,SORGHUM - OPERATIONS WITH SALES,2
MINNESOTA,27,BROWN,15,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,FILLMORE,45,,SORGHUM - OPERATIONS WITH SALES,3
MINNESOTA,27,FILLMORE,45,,"SORGHUM - SALES, MEASURED IN $","2,000"
MINNESOTA,27,WINONA,169,,SORGHUM - OPERATIONS WITH SALES,1
MINNESOTA,27,WINONA,169,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,NOBLES,105,,SORGHUM - OPERATIONS WITH SALES,2
MINNESOTA,27,NOBLES,105,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,OTTER TAIL,111,,SORGHUM - OPERATIONS WITH SALES,1
MINNESOTA,27,OTTER TAIL,111,,"SORGHUM - SALES, MEASURED IN $",0
MINNESOTA,27,POPE,121,,SORGHUM - OPERATIONS WITH SALES,2
MINNESOTA,27,POPE,121,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,CHICKASAW,17,,SORGHUM - OPERATIONS WITH SALES,3
MISSISSIPPI,28,CHICKASAW,17,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,NESHOBA,99,,SORGHUM - OPERATIONS WITH SALES,2
MISSISSIPPI,28,NESHOBA,99,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,OKTIBBEHA,105,,SORGHUM - OPERATIONS WITH SALES,1
MISSISSIPPI,28,OKTIBBEHA,105,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,HUMPHREYS,53,,SORGHUM - OPERATIONS WITH SALES,2
MISSISSIPPI,28,HUMPHREYS,53,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,SHARKEY,125,,SORGHUM - OPERATIONS WITH SALES,1
MISSISSIPPI,28,SHARKEY,125,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,SUNFLOWER,133,,SORGHUM - OPERATIONS WITH SALES,5
MISSISSIPPI,28,SUNFLOWER,133,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,WASHINGTON,151,,SORGHUM - OPERATIONS WITH SALES,4
MISSISSIPPI,28,WASHINGTON,151,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,YAZOO,163,,SORGHUM - OPERATIONS WITH SALES,3
MISSISSIPPI,28,YAZOO,163,,"SORGHUM - SALES, MEASURED IN $",0
MISSISSIPPI,28,DE SOTO,33,,SORGHUM - OPERATIONS WITH SALES,6
MISSISSIPPI,28,DE SOTO,33,,"SORGHUM - SALES, MEASURED IN $","340,000"
MISSISSIPPI,28,GRENADA,43,,SORGHUM - OPERATIONS WITH SALES,1
