State,State ANSI,County,County ANSI,Zip Code,Data Item,Value
INDIANA,18,JACKSON,71,,"SORGHUM, SILAGE - ACRES HARVESTED",0
INDIANA,18,JACKSON,71,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",2
INDIANA,18,ORANGE,117,,"SORGHUM, SYRUP - ACRES HARVESTED",0
INDIANA,18,ORANGE,117,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,PERRY,123,,"SORGHUM, GRAIN - ACRES HARVESTED",0
INDIANA,18,PERRY,123,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,PERRY,123,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,PERRY,123,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
INDIANA,18,RIPLEY,137,,"SORGHUM, SYRUP - ACRES HARVESTED",0
INDIANA,18,RIPLEY,137,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",2
INDIANA,18,DAVIESS,27,,"SORGHUM, GRAIN - ACRES HARVESTED",600
INDIANA,18,DAVIESS,27,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
INDIANA,18,DAVIESS,27,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
INDIANA,18,GIBSON,51,,"SORGHUM, GRAIN - ACRES HARVESTED",435
INDIANA,18,GIBSON,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,GIBSON,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,GIBSON,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,GIBSON,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
INDIANA,18,GIBSON,51,,"SORGHUM, SILAGE - ACRES HARVESTED",130
INDIANA,18,GIBSON,51,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",3
INDIANA,18,GREENE,55,,"SORGHUM, GRAIN - ACRES HARVESTED",0
INDIANA,18,GREENE,55,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,GREENE,55,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,GREENE,55,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
INDIANA,18,KNOX,83,,"SORGHUM, GRAIN - ACRES HARVESTED",0
INDIANA,18,KNOX,83,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,KNOX,83,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,PIKE,125,,"SORGHUM, GRAIN - ACRES HARVESTED",0
INDIANA,18,PIKE,125,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,PIKE,125,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,POSEY,129,,"SORGHUM, GRAIN - ACRES HARVESTED",0
INDIANA,18,POSEY,129,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
INDIANA,18,POSEY,129,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,POSEY,129,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
INDIANA,18,WARRICK,173,,"SORGHUM, GRAIN - ACRES HARVESTED",0
INDIANA,18,WARRICK,173,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,WARRICK,173,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,PARKE,121,,"SORGHUM, SILAGE - ACRES HARVESTED",0
INDIANA,18,PARKE,121,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,TIPPECANOE,157,,"SORGHUM, GRAIN - ACRES HARVESTED",0
INDIANA,18,TIPPECANOE,157,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
INDIANA,18,TIPPECANOE,157,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,BOONE,15,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,BOONE,15,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,BOONE,15,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,POWESHIEK,157,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,POWESHIEK,157,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,STORY,169,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,STORY,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,STORY,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,STORY,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
IOWA,19,IOWA,95,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,IOWA,95,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,IOWA,95,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,IOWA,95,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,IOWA,95,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,SCOTT,163,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,SCOTT,163,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,SCOTT,163,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,FLOYD,67,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,FLOYD,67,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,HANCOCK,81,,"SORGHUM, SILAGE - ACRES HARVESTED",32
IOWA,19,HANCOCK,81,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",4
IOWA,19,KOSSUTH,109,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,KOSSUTH,109,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,MITCHELL,131,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,MITCHELL,131,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,BREMER,17,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,BREMER,17,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,BREMER,17,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,CLAYTON,43,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,CLAYTON,43,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,DELAWARE,55,,"SORGHUM, SILAGE - ACRES HARVESTED",170
IOWA,19,DELAWARE,55,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",4
IOWA,19,DUBUQUE,61,,"SORGHUM, SILAGE - ACRES HARVESTED",165
IOWA,19,DUBUQUE,61,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",3
IOWA,19,WINNESHIEK,191,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,WINNESHIEK,191,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,CHEROKEE,35,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,CHEROKEE,35,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,CLAY,41,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,CLAY,41,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,LYON,119,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,LYON,119,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
IOWA,19,LYON,119,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
IOWA,19,CLARKE,39,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,CLARKE,39,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",2
IOWA,19,MARION,125,,"SORGHUM, SILAGE - ACRES HARVESTED",126
IOWA,19,MARION,125,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",3
IOWA,19,DAVIS,51,,"SORGHUM, SILAGE - ACRES HARVESTED",82
IOWA,19,DAVIS,51,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",3
IOWA,19,DES MOINES,57,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,DES MOINES,57,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,HENRY,87,,"SORGHUM, SILAGE - ACRES HARVESTED",78
IOWA,19,HENRY,87,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",6
IOWA,19,JEFFERSON,101,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,JEFFERSON,101,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,JEFFERSON,101,,"SORGHUM, SYRUP - ACRES HARVESTED",0
IOWA,19,JEFFERSON,101,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,KEOKUK,107,,"SORGHUM, SYRUP - ACRES HARVESTED",0
IOWA,19,KEOKUK,107,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,MAHASKA,123,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,MAHASKA,123,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
IOWA,19,MAHASKA,123,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
IOWA,19,VAN BUREN,177,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,VAN BUREN,177,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,WASHINGTON,183,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,WASHINGTON,183,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,ADAIR,1,,"SORGHUM, SILAGE - ACRES HARVESTED",0
IOWA,19,ADAIR,1,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",2
IOWA,19,MILLS,129,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,MILLS,129,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,MILLS,129,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
IOWA,19,SAC,161,,"SORGHUM, GRAIN - ACRES HARVESTED",0
IOWA,19,SAC,161,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
IOWA,19,SAC,161,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN - ACRES HARVESTED","55,234"
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",7
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",12
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",58
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",61
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",45
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",29
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",212
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",975
KANSAS,20,BARTON,9,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",7
KANSAS,20,BARTON,9,,"SORGHUM, SILAGE - ACRES HARVESTED",249
KANSAS,20,BARTON,9,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",3
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN - ACRES HARVESTED","25,793"
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",11
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",71
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",51
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",17
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",8
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",159
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,DICKINSON,41,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,DICKINSON,41,,"SORGHUM, SILAGE - ACRES HARVESTED","2,134"
KANSAS,20,DICKINSON,41,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",20
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN - ACRES HARVESTED","62,337"
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",16
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",11
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",43
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",64
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",25
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",27
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",186
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,ELLIS,51,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,ELLIS,51,,"SORGHUM, SILAGE - ACRES HARVESTED","1,341"
KANSAS,20,ELLIS,51,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",25
KANSAS,20,ELLSWORTH,53,,"SORGHUM, GRAIN - ACRES HARVESTED","24,430"
KANSAS,20,ELLSWORTH,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",6
KANSAS,20,ELLSWORTH,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",36
KANSAS,20,ELLSWORTH,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",29
KANSAS,20,ELLSWORTH,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",38
KANSAS,20,ELLSWORTH,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",4
KANSAS,20,ELLSWORTH,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",113
KANSAS,20,ELLSWORTH,53,,"SORGHUM, SILAGE - ACRES HARVESTED",245
KANSAS,20,ELLSWORTH,53,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",7
KANSAS,20,LINCOLN,105,,"SORGHUM, GRAIN - ACRES HARVESTED","28,739"
KANSAS,20,LINCOLN,105,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",7
KANSAS,20,LINCOLN,105,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
KANSAS,20,LINCOLN,105,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",52
KANSAS,20,LINCOLN,105,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",46
KANSAS,20,LINCOLN,105,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",19
KANSAS,20,LINCOLN,105,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",6
KANSAS,20,LINCOLN,105,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",133
KANSAS,20,LINCOLN,105,,"SORGHUM, SILAGE - ACRES HARVESTED",871
KANSAS,20,LINCOLN,105,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",15
KANSAS,20,MARION,115,,"SORGHUM, GRAIN - ACRES HARVESTED","7,760"
KANSAS,20,MARION,115,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
KANSAS,20,MARION,115,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",16
KANSAS,20,MARION,115,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",39
KANSAS,20,MARION,115,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
KANSAS,20,MARION,115,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,MARION,115,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",67
KANSAS,20,MARION,115,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,MARION,115,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,MARION,115,,"SORGHUM, SILAGE - ACRES HARVESTED",896
KANSAS,20,MARION,115,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",10
KANSAS,20,MARION,115,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,MARION,115,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN - ACRES HARVESTED","20,451"
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",16
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",49
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",70
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",14
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",154
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",204
KANSAS,20,MCPHERSON,113,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",5
KANSAS,20,MCPHERSON,113,,"SORGHUM, SILAGE - ACRES HARVESTED",798
KANSAS,20,MCPHERSON,113,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",16
KANSAS,20,MCPHERSON,113,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,MCPHERSON,113,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,RICE,159,,"SORGHUM, GRAIN - ACRES HARVESTED","43,035"
KANSAS,20,RICE,159,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",4
KANSAS,20,RICE,159,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,RICE,159,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",38
KANSAS,20,RICE,159,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",42
KANSAS,20,RICE,159,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",35
KANSAS,20,RICE,159,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",24
KANSAS,20,RICE,159,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",145
KANSAS,20,RICE,159,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED","1,330"
KANSAS,20,RICE,159,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",9
KANSAS,20,RICE,159,,"SORGHUM, SILAGE - ACRES HARVESTED",365
KANSAS,20,RICE,159,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",9
KANSAS,20,RICE,159,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,RICE,159,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN - ACRES HARVESTED","58,846"
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",14
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",9
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",39
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",37
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",23
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",37
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",159
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED","1,108"
KANSAS,20,RUSH,165,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",9
KANSAS,20,RUSH,165,,"SORGHUM, SILAGE - ACRES HARVESTED",418
KANSAS,20,RUSH,165,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",7
KANSAS,20,RUSH,165,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",236
KANSAS,20,RUSH,165,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",4
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN - ACRES HARVESTED","45,139"
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",9
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",7
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",44
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",27
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",18
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",26
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",131
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,RUSSELL,167,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,RUSSELL,167,,"SORGHUM, SILAGE - ACRES HARVESTED",458
KANSAS,20,RUSSELL,167,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",7
KANSAS,20,RUSSELL,167,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,RUSSELL,167,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN - ACRES HARVESTED","25,676"
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",8
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",39
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",33
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",13
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",99
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",608
KANSAS,20,SALINE,169,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",10
KANSAS,20,SALINE,169,,"SORGHUM, SILAGE - ACRES HARVESTED",336
KANSAS,20,SALINE,169,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",7
KANSAS,20,SALINE,169,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
KANSAS,20,SALINE,169,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,ANDERSON,3,,"SORGHUM, GRAIN - ACRES HARVESTED","2,306"
KANSAS,20,ANDERSON,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,ANDERSON,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,ANDERSON,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
KANSAS,20,ANDERSON,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,ANDERSON,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,ANDERSON,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",9
KANSAS,20,ANDERSON,3,,"SORGHUM, SILAGE - ACRES HARVESTED",440
KANSAS,20,ANDERSON,3,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",6
KANSAS,20,CHASE,17,,"SORGHUM, GRAIN - ACRES HARVESTED",345
KANSAS,20,CHASE,17,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
KANSAS,20,CHASE,17,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
KANSAS,20,CHASE,17,,"SORGHUM, SILAGE - ACRES HARVESTED",174
KANSAS,20,CHASE,17,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",4
KANSAS,20,COFFEY,31,,"SORGHUM, GRAIN - ACRES HARVESTED",500
KANSAS,20,COFFEY,31,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
KANSAS,20,COFFEY,31,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
KANSAS,20,COFFEY,31,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
KANSAS,20,COFFEY,31,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",8
KANSAS,20,COFFEY,31,,"SORGHUM, SILAGE - ACRES HARVESTED",0
KANSAS,20,COFFEY,31,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
