time,latitude,longitude,tmpsfc,tmp2m,ugrd10m,vgrd10m
UTC,degrees_north,degrees_east,K,K,m s-1,m s-1
2023-04-01T12:00:00Z,30,75,298.65976,299.5389,3.2080786,-2.015039
2023-04-01T12:00:00Z,30,80,279.95978,280.9389,-0.14192139,-0.705039
2023-04-01T12:00:00Z,30,85,268.25977,264.2389,7.8480783,6.994961
2023-04-01T12:00:00Z,30,90,259.05978,263.0389,1.5380785,1.954961
2023-04-01T12:00:00Z,30,95,274.85977,274.1389,-1.7119213,1.4649609
2023-04-01T12:00:00Z,30,100,274.15976,274.5389,5.7680783,5.144961
2023-04-01T12:00:00Z,30,105,292.55978,293.3389,-1.6919214,-2.0950391
2023-04-01T12:00:00Z,30,110,285.25977,286.2389,-0.36192137,1.3949609
2023-04-01T12:00:00Z,30,115,290.05978,291.6389,-2.3619213,1.2449609
2023-04-01T12:00:00Z,30,120,286.55978,287.6389,-1.7419213,-0.12503906
2023-04-01T12:00:00Z,30,125,287.35977,288.1389,-0.82192135,-5.515039
2023-04-01T12:00:00Z,30,130,295.25977,293.1389,-10.071921,-2.145039
2023-04-01T12:00:00Z,35,60,296.05978,290.3389,11.108078,1.5549608
2023-04-01T12:00:00Z,35,65,287.55978,282.7389,0.8080786,5.434961
2023-04-01T12:00:00Z,35,70,283.85977,278.6389,1.3980786,1.8949609
2023-04-01T12:00:00Z,35,75,269.75977,269.1389,1.5380785,1.7949609
2023-04-01T12:00:00Z,35,80,270.25977,267.8389,-0.74192137,-5.635039
2023-04-01T12:00:00Z,35,85,270.95978,267.8389,-0.031921387,-4.595039
2023-04-01T12:00:00Z,35,90,266.15976,265.1389,1.1980786,-7.265039
2023-04-01T12:00:00Z,35,95,268.75977,269.9389,1.6880785,-1.605039
2023-04-01T12:00:00Z,35,100,276.15976,278.6389,2.9180787,3.544961
2023-04-01T12:00:00Z,35,105,282.65976,282.1389,-5.691921,4.734961
2023-04-01T12:00:00Z,35,110,292.45978,293.9389,-6.0119214,1.824961
2023-04-01T12:00:00Z,35,115,291.35977,292.1389,-2.7919214,2.7049608
2023-04-01T12:00:00Z,35,120,281.45978,283.4389,-3.8919213,1.2149609
2023-04-01T12:00:00Z,35,125,282.25977,284.0389,-0.18192138,-2.025039
2023-04-01T12:00:00Z,35,130,288.85977,288.3389,-7.3019214,-6.0450387
2023-04-01T12:00:00Z,40,60,297.55978,294.6389,12.378078,-1.4150391
2023-04-01T12:00:00Z,40,65,304.85977,299.3389,2.2580786,1.2249609
2023-04-01T12:00:00Z,40,70,287.95978,285.9389,-2.2819214,4.8649607
2023-04-01T12:00:00Z,40,75,263.95978,270.0389,-0.3119214,-1.1350391
2023-04-01T12:00:00Z,40,80,293.25977,292.7389,-2.2119215,3.574961
2023-04-01T12:00:00Z,40,85,290.75977,288.9389,-6.501921,0.22496094
2023-04-01T12:00:00Z,40,90,284.85977,283.9389,-8.141921,-2.745039
2023-04-01T12:00:00Z,40,95,279.75977,278.7389,4.9880786,-4.805039
2023-04-01T12:00:00Z,40,100,280.95978,280.3389,2.1880786,-7.845039
2023-04-01T12:00:00Z,40,105,286.35977,287.5389,2.5680785,-11.035039
2023-04-01T12:00:00Z,40,110,286.85977,289.6389,-2.3019214,7.494961
2023-04-01T12:00:00Z,40,115,281.85977,282.6389,-1.6019213,2.9549608
2023-04-01T12:00:00Z,40,120,277.65976,280.5389,2.0880785,1.5249609
2023-04-01T12:00:00Z,40,125,283.95978,285.5389,0.7280786,-1.445039
2023-04-01T12:00:00Z,40,130,279.65976,282.0389,-2.3419213,3.1749609
2023-04-01T12:00:00Z,45,60,282.95978,285.3389,-8.551921,-2.385039
2023-04-01T12:00:00Z,45,65,291.55978,289.3389,-14.891921,-0.37503904
2023-04-01T12:00:00Z,45,70,286.65976,284.1389,-14.111921,-1.845039
2023-04-01T12:00:00Z,45,75,282.45978,279.6389,-11.571921,-4.835039
2023-04-01T12:00:00Z,45,80,252.95976,258.1389,0.36807862,-1.635039
2023-04-01T12:00:00Z,45,85,280.85977,280.2389,1.3180786,-11.465039
2023-04-01T12:00:00Z,45,90,273.35977,270.7389,4.4480786,-6.265039
2023-04-01T12:00:00Z,45,95,264.55978,259.4389,-0.9819214,-4.175039
2023-04-01T12:00:00Z,45,100,267.65976,266.2389,0.6580786,-3.415039
2023-04-01T12:00:00Z,45,105,272.55978,271.1389,-1.2619214,-10.975039
2023-04-01T12:00:00Z,45,110,284.35977,286.8389,-3.7619214,0.22496094
2023-04-01T12:00:00Z,45,115,280.85977,282.3389,-3.9719212,-2.405039
2023-04-01T12:00:00Z,45,120,281.05978,284.7389,-1.5119214,0.9949609
2023-04-01T12:00:00Z,45,125,285.95978,288.3389,1.0680786,4.7849607
2023-04-01T12:00:00Z,45,130,282.85977,286.2389,-0.99192137,-0.87503904
2023-04-01T12:00:00Z,50,60,288.95978,287.3389,-7.871921,5.544961
2023-04-01T12:00:00Z,50,65,287.35977,286.3389,-8.441921,3.614961
2023-04-01T12:00:00Z,50,70,280.05978,278.6389,-8.951921,0.9749609
2023-04-01T12:00:00Z,50,75,268.25977,269.7389,-6.2619214,-0.98503906
2023-04-01T12:00:00Z,50,80,271.75977,270.9389,-3.3319213,-7.605039
2023-04-01T12:00:00Z,50,85,258.85977,260.9389,-1.6419214,-6.185039
2023-04-01T12:00:00Z,50,90,257.85977,254.5389,2.7280786,-4.065039
2023-04-01T12:00:00Z,50,95,256.05978,259.0389,-0.071921386,-5.955039
2023-04-01T12:00:00Z,50,100,262.35977,260.6389,-4.291921,-2.065039
2023-04-01T12:00:00Z,50,105,264.35977,263.5389,-3.7619214,-5.065039
2023-04-01T12:00:00Z,50,110,262.45978,262.2389,0.04807861,-1.935039
2023-04-01T12:00:00Z,50,115,271.45978,272.7389,1.8480786,-8.275039
2023-04-01T12:00:00Z,50,120,271.15976,273.6389,2.0780785,-0.80503905
2023-04-01T12:00:00Z,50,125,284.55978,286.7389,-1.5319214,1.5349609
2023-04-01T12:00:00Z,50,130,281.35977,282.8389,-2.5819213,4.3249607
2023-04-16T12:00:00Z,20,60,301.25122,301.3958,5.345227,5.09656
2023-04-16T12:00:00Z,20,65,301.35123,301.2958,4.705227,1.17656
2023-04-16T12:00:00Z,20,70,301.35123,301.3958,3.215227,-2.1134398
2023-04-16T12:00:00Z,20,75,315.95123,309.8958,1.755227,1.94656
2023-04-16T12:00:00Z,20,80,313.25122,311.99582,0.645227,-1.2434399
2023-04-16T12:00:00Z,20,85,310.05124,309.99582,1.1352271,2.36656
2023-04-16T12:00:00Z,20,90,301.85123,301.8958,3.965227,1.19656
2023-04-16T12:00:00Z,20,95,310.35123,311.3958,5.285227,2.39656
2023-04-16T12:00:00Z,20,100,304.05124,305.8958,-0.8547729,1.1265601
2023-04-16T12:00:00Z,20,105,294.1512,294.99582,-0.76477295,0.24656005
2023-04-16T12:00:00Z,20,110,297.45123,299.0958,-3.774773,1.36656
2023-04-16T12:00:00Z,20,115,298.35123,298.5958,-3.0747728,0.70656
2023-04-16T12:00:00Z,20,120,298.85123,298.6958,-6.184773,-1.9334399
2023-04-16T12:00:00Z,20,125,298.85123,298.7958,-6.224773,-2.93344
2023-04-16T12:00:00Z,20,130,299.75122,299.6958,1.105227,-4.60344
2023-04-16T12:00:00Z,25,60,298.95123,298.6958,8.235227,3.19656
2023-04-16T12:00:00Z,25,65,299.25122,299.8958,8.115227,1.74656
2023-04-16T12:00:00Z,25,70,315.95123,311.0958,5.045227,7.4165597
2023-04-16T12:00:00Z,25,75,311.75122,309.5958,4.205227,4.11656
2023-04-16T12:00:00Z,25,80,314.05124,312.99582,4.155227,0.68656003
2023-04-16T12:00:00Z,25,85,312.85123,313.7958,2.645227,0.16656005
2023-04-16T12:00:00Z,25,90,304.45123,307.5958,-1.8047729,1.23656
2023-04-16T12:00:00Z,25,95,310.55124,310.1958,3.195227,2.02656
2023-04-16T12:00:00Z,25,100,294.25122,295.99582,6.075227,2.55656
2023-04-16T12:00:00Z,25,105,294.1512,296.0958,-2.024773,0.6465601
2023-04-16T12:00:00Z,25,110,294.55124,295.8958,1.325227,1.05656
2023-04-16T12:00:00Z,25,115,293.45123,295.2958,-0.8647729,1.99656
2023-04-16T12:00:00Z,25,120,293.6512,295.0958,0.905227,5.05656
2023-04-16T12:00:00Z,25,125,297.05124,296.7958,-1.044773,4.71656
2023-04-16T12:00:00Z,25,130,295.6512,295.49582,-2.0447729,-0.34343994
2023-04-16T12:00:00Z,30,60,310.05124,299.99582,6.285227,3.95656
2023-04-16T12:00:00Z,30,65,314.45123,305.99582,4.595227,1.74656
2023-04-16T12:00:00Z,30,70,308.55124,302.0958,2.415227,2.44656
2023-04-16T12:00:00Z,30,75,311.85123,311.49582,3.575227,3.88656
2023-04-16T12:00:00Z,30,80,294.75122,296.0958,-0.07477295,1.61656
2023-04-16T12:00:00Z,30,85,274.55124,269.6958,8.505227,1.66656
2023-04-16T12:00:00Z,30,90,270.55124,268.6958,-0.10477295,1.54656
2023-04-16T12:00:00Z,30,95,279.25122,279.7958,-1.074773,2.19656
2023-04-16T12:00:00Z,30,100,276.85123,278.6958,2.305227,0.03656006
2023-04-16T12:00:00Z,30,105,298.75122,300.99582,-2.764773,-1.69344
2023-04-16T12:00:00Z,30,110,288.25122,290.0958,0.03522705,1.03656
2023-04-16T12:00:00Z,30,115,294.35123,296.8958,-1.8047729,1.92656
2023-04-16T12:00:00Z,30,120,292.45123,293.6958,-1.3747729,0.41656005
2023-04-16T12:00:00Z,30,125,288.05124,288.3958,-2.964773,-4.60344
2023-04-16T12:00:00Z,30,130,295.95123,293.8958,10.165227,-4.58344
2023-04-16T12:00:00Z,35,60,300.6512,289.6958,-5.434773,-1.0334399
2023-04-16T12:00:00Z,35,65,292.45123,286.99582,4.925227,-3.6434398
2023-04-16T12:00:00Z,35,70,284.6512,281.6958,1.365227,2.57656
2023-04-16T12:00:00Z,35,75,272.95123,271.5958,-0.02477295,2.50656
2023-04-16T12:00:00Z,35,80,278.75122,275.1958,9.955227,4.42656
2023-04-16T12:00:00Z,35,85,279.25122,276.7958,7.1352267,-1.45344
2023-04-16T12:00:00Z,35,90,276.35123,274.99582,0.17522705,-8.11344
2023-04-16T12:00:00Z,35,95,278.75122,277.6958,0.48522705,6.8565598
2023-04-16T12:00:00Z,35,100,277.95123,281.49582,2.375227,1.33656
2023-04-16T12:00:00Z,35,105,289.25122,291.0958,-4.094773,1.1365601
2023-04-16T12:00:00Z,35,110,292.1512,293.6958,-6.764773,-4.0334396
2023-04-16T12:00:00Z,35,115,288.55124,290.2958,-2.664773,3.06656
2023-04-16T12:00:00Z,35,120,283.45123,285.49582,-2.3047729,4.71656
2023-04-16T12:00:00Z,35,125,282.95123,284.2958,2.735227,-2.02344
2023-04-16T12:00:00Z,35,130,288.45123,286.1958,-3.234773,-5.94344
2023-04-16T12:00:00Z,40,60,297.55124,290.49582,9.805227,-4.5134397
2023-04-16T12:00:00Z,40,65,299.75122,295.49582,9.835227,2.23656
2023-04-16T12:00:00Z,40,70,290.75122,287.6958,3.335227,-0.9534399
2023-04-16T12:00:00Z,40,75,285.6512,277.99582,3.155227,-4.44344
2023-04-16T12:00:00Z,40,80,301.45123,302.3958,4.645227,2.16656
2023-04-16T12:00:00Z,40,85,303.6512,304.1958,3.895227,-1.6534399
2023-04-16T12:00:00Z,40,90,300.55124,301.1958,-2.684773,-2.3634398
2023-04-16T12:00:00Z,40,95,291.05124,293.49582,3.825227,-3.42344
2023-04-16T12:00:00Z,40,100,292.95123,295.1958,1.715227,-3.24344
2023-04-16T12:00:00Z,40,105,289.75122,293.2958,4.8852267,-0.78343993
2023-04-16T12:00:00Z,40,110,288.45123,292.2958,2.225227,3.18656
2023-04-16T12:00:00Z,40,115,280.75122,281.7958,-2.1147728,3.43656
2023-04-16T12:00:00Z,40,120,279.25122,280.6958,2.815227,1.99656
2023-04-16T12:00:00Z,40,125,280.1512,281.5958,0.66522706,-1.9234399
2023-04-16T12:00:00Z,40,130,280.45123,279.0958,-3.6447728,1.62656
2023-04-16T12:00:00Z,45,60,284.85123,279.5958,12.055226,-7.31344
2023-04-16T12:00:00Z,45,65,287.75122,283.99582,11.225226,4.8765597
2023-04-16T12:00:00Z,45,70,296.6512,293.49582,11.265226,1.55656
2023-04-16T12:00:00Z,45,75,299.95123,296.6958,6.415227,2.71656
2023-04-16T12:00:00Z,45,80,265.85123,267.6958,2.085227,1.96656
2023-04-16T12:00:00Z,45,85,288.75122,289.2958,6.515227,1.50656
2023-04-16T12:00:00Z,45,90,287.25122,286.3958,9.595227,2.28656
2023-04-16T12:00:00Z,45,95,277.6512,276.0958,6.685227,1.72656
2023-04-16T12:00:00Z,45,100,282.95123,279.6958,-0.37477294,-5.98344
2023-04-16T12:00:00Z,45,105,289.85123,291.5958,9.915227,0.56656003
2023-04-16T12:00:00Z,45,110,285.55124,287.7958,1.3952271,-5.85344
2023-04-16T12:00:00Z,45,115,275.55124,277.7958,-6.9247727,3.59656
2023-04-16T12:00:00Z,45,120,277.75122,278.49582,-3.194773,1.85656
2023-04-16T12:00:00Z,45,125,280.95123,282.1958,-3.8647728,-2.02344
2023-04-16T12:00:00Z,45,130,275.05124,276.1958,-0.19477294,-2.0734398
2023-04-16T12:00:00Z,50,60,270.55124,272.0958,-3.0447729,-10.49344
2023-04-16T12:00:00Z,50,65,271.1512,271.1958,-9.664773,-6.7034397
2023-04-16T12:00:00Z,50,70,272.75122,272.49582,-8.914773,-3.77344
2023-04-16T12:00:00Z,50,75,274.25122,273.99582,-7.1747727,-1.6034399
2023-04-16T12:00:00Z,50,80,276.95123,273.6958,-1.6347729,-0.32343993
2023-04-16T12:00:00Z,50,85,268.95123,267.6958,2.145227,1.47656
2023-04-16T12:00:00Z,50,90,272.1512,268.5958,4.215227,-6.33344
2023-04-16T12:00:00Z,50,95,270.35123,272.0958,3.395227,-1.20344
2023-04-16T12:00:00Z,50,100,276.75122,278.5958,5.1552267,-1.7334399
2023-04-16T12:00:00Z,50,105,267.25122,269.0958,-1.0347729,1.05656
2023-04-16T12:00:00Z,50,110,262.85123,264.0958,1.245227,0.74656004
2023-04-16T12:00:00Z,50,115,277.05124,276.5958,3.815227,2.20656
2023-04-16T12:00:00Z,50,120,276.85123,279.1958,-2.744773,3.18656
2023-04-16T12:00:00Z,50,125,277.75122,279.5958,-1.574773,2.11656
2023-04-16T12:00:00Z,50,130,276.55124,278.49582,-0.34477293,-2.0534399
2023-05-01T12:00:00Z,20,60,301.73712,301.46115,3.429387,5.7082443
2023-05-01T12:00:00Z,20,65,302.0371,301.36115,3.459387,-1.0017554
2023-05-01T12:00:00Z,20,70,301.5371,301.26114,3.909387,1.4482446
2023-05-01T12:00:00Z,20,75,310.5371,306.06113,1.9793872,2.5182445
2023-05-01T12:00:00Z,20,80,303.63712,304.36115,-0.49061278,1.7582446
2023-05-01T12:00:00Z,20,85,298.73712,298.26114,-0.2206128,2.9882445
2023-05-01T12:00:00Z,20,90,302.63712,302.36115,6.649387,-3.0617554
2023-05-01T12:00:00Z,20,95,311.63712,312.06113,-0.09061279,2.7982445
2023-05-01T12:00:00Z,20,100,301.63712,302.76114,0.1793872,1.9482446
2023-05-01T12:00:00Z,20,105,293.5371,294.16113,-0.85061276,0.31824464
2023-05-01T12:00:00Z,20,110,298.13712,299.26114,-5.2306128,0.4382446
2023-05-01T12:00:00Z,20,115,298.33713,297.96115,-8.340612,-3.7617552
2023-05-01T12:00:00Z,20,120,300.0371,299.36115,-10.410612,-6.701755
2023-05-01T12:00:00Z,20,125,301.33713,300.46115,-4.820613,-1.4217553
2023-05-01T12:00:00Z,20,130,300.73712,300.36115,-5.5706124,-1.1217554
2023-05-01T12:00:00Z,25,60,302.13712,302.16113,1.4993871,2.5582445
2023-05-01T12:00:00Z,25,65,300.23712,300.26114,4.889387,5.8782444
2023-05-01T12:00:00Z,25,70,305.23712,302.96115,-0.9406128,3.0782444
2023-05-01T12:00:00Z,25,75,301.9371,301.26114,-2.5306127,0.48824462
2023-05-01T12:00:00Z,25,80,303.9371,301.86115,3.6393871,-3.9217553
2023-05-01T12:00:00Z,25,85,304.13712,304.16113,-1.6606127,0.42824462
2023-05-01T12:00:00Z,25,90,302.73712,302.96115,1.9293872,0.3482446
2023-05-01T12:00:00Z,25,95,296.73712,298.16113,0.5093872,-1.1417553
2023-05-01T12:00:00Z,25,100,291.5371,292.76114,3.409387,3.0282445
2023-05-01T12:00:00Z,25,105,292.83713,294.16113,-1.6806128,1.3882446
2023-05-01T12:00:00Z,25,110,293.83713,295.26114,-0.15061279,0.6182446
2023-05-01T12:00:00Z,25,115,293.0371,293.76114,-1.2606127,1.5482446
2023-05-01T12:00:00Z,25,120,295.4371,294.46115,-6.2506127,-9.871756
2023-05-01T12:00:00Z,25,125,298.13712,296.56113,-8.410613,-2.7317553
2023-05-01T12:00:00Z,25,130,297.23712,295.46115,-6.2506127,-6.391755
2023-05-01T12:00:00Z,30,60,314.33713,302.06113,4.469387,-3.1617553
2023-05-01T12:00:00Z,30,65,297.4371,292.86115,8.489387,10.918244
2023-05-01T12:00:00Z,30,70,303.33713,296.96115,-0.13061279,3.5382445
2023-05-01T12:00:00Z,30,75,298.13712,296.66113,-5.8106127,-0.52175534
2023-05-01T12:00:00Z,30,80,282.5371,283.16113,-0.6406128,-0.17175537
2023-05-01T12:00:00Z,30,85,269.73712,267.96115,5.199387,2.8282444
2023-05-01T12:00:00Z,30,90,268.73712,270.46115,1.3493872,4.3782444
2023-05-01T12:00:00Z,30,95,275.83713,275.36115,-1.8706127,1.0382446
2023-05-01T12:00:00Z,30,100,275.13712,275.96115,3.1493871,6.4482446
2023-05-01T12:00:00Z,30,105,295.9371,297.96115,-1.2506127,-1.9817554
2023-05-01T12:00:00Z,30,110,285.5371,286.56113,-0.59061277,1.0682446
2023-05-01T12:00:00Z,30,115,288.73712,290.96115,-2.5806127,1.6782446
2023-05-01T12:00:00Z,30,120,288.4371,289.86115,-0.91061276,1.3682446
2023-05-01T12:00:00Z,30,125,289.5371,290.36115,-3.7206128,0.33824462
2023-05-01T12:00:00Z,30,130,296.23712,293.36115,0.2893872,-8.371756
2023-05-01T12:00:00Z,35,60,307.73712,296.66113,2.5993872,0.13824463
2023-05-01T12:00:00Z,35,65,294.13712,288.06113,0.6193872,-6.2117553
2023-05-01T12:00:00Z,35,70,288.33713,283.36115,0.59938717,2.4682446
2023-05-01T12:00:00Z,35,75,272.23712,272.56113,0.8193872,0.10824463
2023-05-01T12:00:00Z,35,80,281.23712,275.26114,3.3593872,-6.391755
2023-05-01T12:00:00Z,35,85,280.63712,275.76114,4.039387,1.2582446
2023-05-01T12:00:00Z,35,90,276.4371,274.06113,3.189387,-1.2517554
2023-05-01T12:00:00Z,35,95,279.4371,277.86115,2.699387,3.1982446
2023-05-01T12:00:00Z,35,100,276.13712,277.46115,1.7293872,1.4682446
2023-05-01T12:00:00Z,35,105,286.73712,287.46115,-2.7806127,1.8282446
2023-05-01T12:00:00Z,35,110,293.83713,295.66113,-2.3406126,4.4182444
2023-05-01T12:00:00Z,35,115,290.9371,292.86115,-2.0906126,4.1882443
2023-05-01T12:00:00Z,35,120,285.9371,288.46115,-4.8006124,7.5182443
2023-05-01T12:00:00Z,35,125,284.0371,286.06113,-0.2206128,3.3782446
2023-05-01T12:00:00Z,35,130,289.4371,289.96115,0.3393872,2.7482445
2023-05-01T12:00:00Z,40,60,313.73712,306.06113,-3.1706128,-4.6717553
2023-05-01T12:00:00Z,40,65,310.73712,305.06113,1.1293871,-6.871755
2023-05-01T12:00:00Z,40,70,298.33713,294.26114,2.3793871,-0.6717554
2023-05-01T12:00:00Z,40,75,274.4371,274.06113,3.0393872,-3.1817553
2023-05-01T12:00:00Z,40,80,303.5371,300.86115,2.1093872,2.1582446
2023-05-01T12:00:00Z,40,85,303.23712,301.66113,1.4893872,-3.8017552
2023-05-01T12:00:00Z,40,90,302.0371,301.36115,2.949387,1.1082447
2023-05-01T12:00:00Z,40,95,291.33713,293.66113,3.0793872,-2.0217552
2023-05-01T12:00:00Z,40,100,291.83713,294.26114,4.539387,-1.5717553
2023-05-01T12:00:00Z,40,105,287.73712,290.86115,4.5193872,-3.1517553
2023-05-01T12:00:00Z,40,110,287.23712,289.26114,4.629387,0.7482446
2023-05-01T12:00:00Z,40,115,285.83713,286.96115,-3.1906128,3.5582445
2023-05-01T12:00:00Z,40,120,282.13712,283.56113,-1.5506128,1.1982446
2023-05-01T12:00:00Z,40,125,279.0371,280.66113,-0.8906128,0.32824463
2023-05-01T12:00:00Z,40,130,281.4371,284.06113,1.2193872,5.1982446
2023-05-01T12:00:00Z,45,60,288.4371,290.46115,-1.3406128,-5.6517553
2023-05-01T12:00:00Z,45,65,307.5371,301.56113,-6.0606127,-4.451755
2023-05-01T12:00:00Z,45,70,304.23712,298.76114,-6.0706124,-4.641755
2023-05-01T12:00:00Z,45,75,297.0371,292.26114,-4.340613,-7.2317553
2023-05-01T12:00:00Z,45,80,267.0371,267.06113,2.5793872,-3.1017554
2023-05-01T12:00:00Z,45,85,297.5371,295.06113,0.9593872,6.2482443
2023-05-01T12:00:00Z,45,90,288.13712,284.86115,1.3693871,-7.041755
2023-05-01T12:00:00Z,45,95,279.33713,276.36115,6.619387,1.1982446
2023-05-01T12:00:00Z,45,100,285.5371,286.06113,10.549387,-1.3617554
2023-05-01T12:00:00Z,45,105,289.33713,292.76114,6.899387,-1.7617553
2023-05-01T12:00:00Z,45,110,289.9371,292.46115,4.539387,10.158244
2023-05-01T12:00:00Z,45,115,288.33713,290.96115,5.7493873,6.7682443
2023-05-01T12:00:00Z,45,120,284.33713,286.66113,-1.4706128,3.0382445
2023-05-01T12:00:00Z,45,125,284.9371,286.96115,0.45938718,5.1282444
2023-05-01T12:00:00Z,45,130,279.5371,281.46115,2.6493871,0.15824462
2023-05-01T12:00:00Z,50,60,301.13712,297.36115,-4.4706125,2.2082446
2023-05-01T12:00:00Z,50,65,293.23712,293.96115,0.3593872,-2.9617553
2023-05-01T12:00:00Z,50,70,290.0371,286.66113,-5.0206127,-5.041755
2023-05-01T12:00:00Z,50,75,282.5371,279.46115,0.049387205,-5.1117554
2023-05-01T12:00:00Z,50,80,282.5371,279.76114,2.7493873,-4.851755
2023-05-01T12:00:00Z,50,85,270.5371,269.86115,2.8993871,2.5882447
2023-05-01T12:00:00Z,50,90,274.73712,268.56113,1.3593872,-3.6017554
2023-05-01T12:00:00Z,50,95,274.0371,274.66113,2.949387,-3.8617554
2023-05-01T12:00:00Z,50,100,272.73712,271.66113,12.499387,-2.5917554
2023-05-01T12:00:00Z,50,105,277.73712,278.16113,-1.8606128,-5.501755
2023-05-01T12:00:00Z,50,110,279.73712,280.86115,-1.1106128,-0.27175537
2023-05-01T12:00:00Z,50,115,288.5371,290.36115,1.1693872,-6.761755
2023-05-01T12:00:00Z,50,120,287.4371,290.66113,-2.1706128,8.888245
2023-05-01T12:00:00Z,50,125,284.83713,286.56113,0.5093872,4.9282446
2023-05-01T12:00:00Z,50,130,282.33713,284.56113,1.7593871,2.5782447
2023-05-16T12:00:00Z,20,60,302.17337,302.266,5.704756,5.4564576
2023-05-16T12:00:00Z,20,65,302.67337,302.566,6.3047557,1.9164575
2023-05-16T12:00:00Z,20,70,302.37338,302.566,6.3247557,0.27645752
2023-05-16T12:00:00Z,20,75,314.57336,309.766,5.0947556,-6.0835423
2023-05-16T12:00:00Z,20,80,314.97336,314.666,4.1347556,0.3764575
2023-05-16T12:00:00Z,20,85,303.67337,303.966,2.4847558,2.5364575
2023-05-16T12:00:00Z,20,90,302.37338,302.566,6.0147557,6.436457
2023-05-16T12:00:00Z,20,95,305.77338,305.166,4.9647555,3.7264574
2023-05-16T12:00:00Z,20,100,299.67337,300.266,0.23475586,1.5664575
2023-05-16T12:00:00Z,20,105,298.27338,299.066,1.1947558,0.8964575
2023-05-16T12:00:00Z,20,110,299.67337,301.066,-4.085244,-0.46354246
2023-05-16T12:00:00Z,20,115,300.27338,300.166,2.6647558,1.4764575
2023-05-16T12:00:00Z,20,120,301.67337,300.866,2.4647558,0.2564575
2023-05-16T12:00:00Z,20,125,301.57336,299.866,-7.815244,3.3764575
2023-05-16T12:00:00Z,20,130,300.07336,298.666,-9.945244,-1.2435424
2023-05-16T12:00:00Z,25,60,302.57336,303.266,6.274756,1.6664575
2023-05-16T12:00:00Z,25,65,301.47336,301.666,6.5947556,5.2764573
2023-05-16T12:00:00Z,25,70,318.97336,313.466,10.004756,2.4964576
2023-05-16T12:00:00Z,25,75,309.47336,309.866,-4.615244,2.6864574
2023-05-16T12:00:00Z,25,80,312.97336,309.966,-2.295244,-2.5735424
2023-05-16T12:00:00Z,25,85,315.17337,314.866,5.104756,-4.1935425
2023-05-16T12:00:00Z,25,90,302.97336,302.766,-4.135244,8.446457
2023-05-16T12:00:00Z,25,95,297.47336,297.666,-0.81524414,-1.4135424
2023-05-16T12:00:00Z,25,100,287.87338,289.366,1.5247558,1.5264574
2023-05-16T12:00:00Z,25,105,295.97336,297.566,1.7847558,0.21645752
2023-05-16T12:00:00Z,25,110,295.87338,296.066,1.0447558,0.9964575
2023-05-16T12:00:00Z,25,115,294.87338,295.466,-1.2652441,2.3264575
2023-05-16T12:00:00Z,25,120,297.07336,296.866,0.86475587,-1.8235425
2023-05-16T12:00:00Z,25,125,298.37338,298.066,-6.405244,4.856457
2023-05-16T12:00:00Z,25,130,296.77338,296.366,-6.115244,1.0864575
2023-05-16T12:00:00Z,30,60,316.97336,305.566,6.914756,1.1864575
2023-05-16T12:00:00Z,30,65,319.07336,310.966,-1.9552441,5.2864575
2023-05-16T12:00:00Z,30,70,314.67337,306.366,1.2247559,3.6964574
2023-05-16T12:00:00Z,30,75,317.17337,313.466,-0.9152441,4.606457
2023-05-16T12:00:00Z,30,80,296.57336,297.466,2.4147558,1.8964574
2023-05-16T12:00:00Z,30,85,273.87338,272.366,10.784756,1.2464575
2023-05-16T12:00:00Z,30,90,271.57336,272.966,0.76475585,-2.7835424
2023-05-16T12:00:00Z,30,95,278.87338,278.266,-1.9452441,1.0164574
2023-05-16T12:00:00Z,30,100,276.57336,277.766,2.2447557,4.646457
2023-05-16T12:00:00Z,30,105,297.57336,299.566,-2.6352441,-0.17354247
2023-05-16T12:00:00Z,30,110,286.27338,286.966,0.23475586,-0.04354248
2023-05-16T12:00:00Z,30,115,292.97336,293.066,-1.5252441,0.9764575
2023-05-16T12:00:00Z,30,120,295.07336,295.766,-0.32524413,2.0364575
2023-05-16T12:00:00Z,30,125,291.07336,292.866,-2.3252442,5.2164574
2023-05-16T12:00:00Z,30,130,297.87338,297.166,1.2947558,-0.27354246
2023-05-16T12:00:00Z,35,60,301.97336,289.666,-5.855244,-0.30354246
2023-05-16T12:00:00Z,35,65,293.47336,292.166,5.184756,-3.4835424
2023-05-16T12:00:00Z,35,70,292.77338,287.566,-0.68524414,2.9364574
2023-05-16T12:00:00Z,35,75,274.07336,274.766,-0.30524415,0.7864575
2023-05-16T12:00:00Z,35,80,276.07336,271.466,-1.4752442,-6.4035425
2023-05-16T12:00:00Z,35,85,277.47336,273.466,-1.7752441,-11.1535425
2023-05-16T12:00:00Z,35,90,276.47336,271.866,-4.275244,-8.763542
2023-05-16T12:00:00Z,35,95,273.17337,271.266,-3.965244,-8.6935425
2023-05-16T12:00:00Z,35,100,281.17337,282.566,-2.195244,0.7464575
2023-05-16T12:00:00Z,35,105,290.97336,293.066,0.74475586,-4.1835423
2023-05-16T12:00:00Z,35,110,296.97336,299.866,-1.4852442,2.4664574
2023-05-16T12:00:00Z,35,115,298.67337,300.066,1.7347559,5.3464575
2023-05-16T12:00:00Z,35,120,288.07336,291.266,-3.565244,8.516458
